title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,time_signature,valence,tempo
Dream Lover - Bobby Darin,-0.11102544333076342,0.49897959183673457,0.0,0.7835135135135134,0.0,-0.04561229548834896,0.37648255906388123,-0.0007949921752738654,2.8406055209260908,0.0,0.47204354280059374,0.48700158729268417
Summertime Blues - Eddie Cochran,0.4780262143407863,0.7214285714285713,0.6666666666666666,0.027405405405405293,-1.0,0.2498760535448686,-0.37393875798912524,1.044588419405321,0.516473731077471,0.0,0.921326076199901,1.0385493378802066
Great Balls Of Fire - Jerry Lee Lewis,-0.2898997686969932,-0.005102040816326648,0.3333333333333333,-0.5359459459459461,-1.0,0.39861179970252847,0.171706572546027,-0.0007949921752738654,-0.5075690115761352,0.0,0.7491340920336468,1.1103869516689004
(‘Til) I Kissed You - The Everly Brothers,0.05551272166538137,-0.3540816326530614,0.8333333333333334,-0.42751351351351363,-1.0,-0.18839861179970255,-0.1030239435276161,-0.0007949921752738654,1.9323241317898487,0.0,0.44235526966848093,0.6873930820961232
Peggy Sue - Buddy Holly,0.35158057054741715,-0.2153061224489798,0.6666666666666666,0.08729729729729721,0.0,-0.3034209221616262,0.671563483735572,0.0022973395931142407,0.008904719501335714,0.0,0.032657100445324126,0.8607276867592861
Don't Be Cruel - Elvis Presley,0.41634541249036217,0.04183673469387748,-0.5,-0.27637837837837853,0.0,2.5939514129895884,0.555820534834176,-0.0005796557120500783,-0.24309884238646473,0.0,0.727362691736764,-0.5655024650711477
Banana Boat (Day-O) - Harry Belafonte,0.7247494217424828,-0.8663265306122451,-0.6666666666666666,-0.8585405405405406,0.0,0.9657907783837382,0.5927056504181374,-6.885758998435053e-05,-0.08904719501335702,0.0,-0.11380504700643246,0.2812705072045137
Smile - Nat King Cole,-1.0362374710871245,-0.8030612244897961,0.0,-1.1095675675675676,-1.0,-0.3073872087258304,0.5634519380584438,-0.0007444757433489828,1.63846838824577,1.0,-0.42256308758040567,-0.6873706468638349
Twilight Time - The Platters,-0.47494217424826557,-0.3336734693877553,0.6666666666666666,-0.1615675675675676,0.0,-0.3688646504709965,0.5723552418200897,-0.0007949921752738654,1.3268032056990204,0.0,-0.3612073231073726,-0.7245906972309315
Tennessee Waltz - Patti Page,-0.2898997686969932,-0.7316326530612246,0.0,-0.21248648648648655,0.0,-0.35498264749628156,0.6842824891093517,-0.0005608763693270736,0.21371326803205692,-1.0,-0.23651657595249875,-0.5268465598375689
I Get A Kick Out Of You - Frank Sinatra,-0.5150346954510411,-0.31530612244897976,0.0,-0.21908108108108112,-1.0,-0.20029747149231525,0.17297847308340497,-0.0007949921752738654,4.078361531611754,0.0,0.5907966353290451,1.5277720131694805
Stagger Lee - Lloyd Price,-0.3793369313801082,0.22142857142857128,-0.3333333333333333,0.2249189189189188,0.0,-0.347050074367873,0.3663073547648574,-0.0007949921752738654,0.5075690115761352,0.0,0.6026719445818903,-0.9072359232939409
Bye Bye Love - The Everly Brothers,-0.012336160370084824,0.05408163265306116,0.6666666666666666,0.06286486486486469,0.0,0.16261774913237478,0.337053642405164,-0.0007949921752738654,-0.2769367764915404,0.0,0.8480950024740229,1.3293099483428767
